time_utc,temperature_2m,rain,showers,snowfall,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,is_day,sunshine_duration,date_utc,daylight_duration_s,uv_index_max,total_liquid_precip_mm,precip_water_equiv_mm,sunshine_fraction_hour
2026-04-08T09:00:00+0000,13.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44160.0,1.0,3600.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,1.0
2026-04-08T10:00:00+0000,15.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44920.0,1.0,3600.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,1.0
2026-04-08T11:00:00+0000,16.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45320.0,1.0,3600.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,1.0
2026-04-08T12:00:00+0000,17.546999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45080.0,1.0,3600.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,1.0
2026-04-08T13:00:00+0000,18.296999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47740.0,1.0,3600.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,1.0
2026-04-08T14:00:00+0000,18.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46060.0,1.0,3600.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,1.0
2026-04-08T15:00:00+0000,18.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46800.0,1.0,3600.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,1.0
2026-04-08T16:00:00+0000,18.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49740.0,1.0,3600.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,1.0
2026-04-08T17:00:00+0000,17.046999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49660.0,1.0,3600.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,1.0
2026-04-08T18:00:00+0000,14.597,0.0,0.0,0.0,85.0,0.0,0.0,85.0,46500.0,1.0,3578.4702,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,0.9940195
2026-04-08T19:00:00+0000,12.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45300.0,0.0,0.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,0.0
2026-04-08T20:00:00+0000,11.447,0.0,0.0,0.0,100.0,0.0,0.0,100.0,43500.0,0.0,0.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,0.0
2026-04-08T21:00:00+0000,10.396999,0.0,0.0,0.0,52.0,0.0,0.0,52.0,43000.0,0.0,0.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,0.0
2026-04-08T22:00:00+0000,9.146999,0.0,0.0,0.0,2.0,0.0,0.0,2.0,42200.0,0.0,0.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,0.0
2026-04-08T23:00:00+0000,8.896999,0.0,0.0,0.0,61.0,0.0,0.0,61.0,42000.0,0.0,0.0,2026-04-08T00:00:00+0000,47856.85,5.3,0.0,0.0,0.0
2026-04-09T00:00:00+0000,8.497,0.0,0.0,0.0,100.0,0.0,0.0,100.0,42480.0,0.0,0.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.0
2026-04-09T01:00:00+0000,7.747,0.0,0.0,0.0,100.0,0.0,0.0,100.0,42220.0,0.0,0.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.0
2026-04-09T02:00:00+0000,7.497,0.0,0.0,0.0,100.0,0.0,67.0,100.0,42280.0,0.0,0.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.0
2026-04-09T03:00:00+0000,5.997,0.0,0.0,0.0,77.0,0.0,44.0,50.0,41960.0,0.0,0.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.0
2026-04-09T04:00:00+0000,5.3970003,0.0,0.0,0.0,100.0,0.0,51.0,100.0,41280.0,0.0,0.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.0
2026-04-09T05:00:00+0000,5.247,0.0,0.0,0.0,100.0,0.0,82.0,100.0,41680.0,1.0,0.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.0
2026-04-09T06:00:00+0000,5.697,0.0,0.0,0.0,100.0,0.0,73.0,98.0,38640.0,1.0,0.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.0
2026-04-09T07:00:00+0000,8.947,0.0,0.0,0.0,83.0,0.0,30.0,65.0,39020.0,1.0,3600.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,1.0
2026-04-09T08:00:00+0000,11.997,0.0,0.0,0.0,100.0,0.0,16.0,100.0,42600.0,1.0,3600.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,1.0
2026-04-09T09:00:00+0000,14.197,0.0,0.0,0.0,62.0,0.0,0.0,62.0,43840.0,1.0,3600.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,1.0
2026-04-09T10:00:00+0000,15.847,0.0,0.0,0.0,92.0,0.0,72.0,74.0,44820.0,1.0,3600.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,1.0
2026-04-09T11:00:00+0000,16.897,0.0,0.0,0.0,90.0,0.0,90.0,1.0,46460.0,1.0,3600.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,1.0
2026-04-09T12:00:00+0000,17.897,0.0,0.0,0.0,84.0,0.0,84.0,5.0,46160.0,1.0,3600.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,1.0
2026-04-09T13:00:00+0000,18.497,0.0,0.0,0.0,47.0,0.0,39.0,15.0,47320.0,1.0,3600.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,1.0
2026-04-09T14:00:00+0000,18.897,0.0,0.0,0.0,71.0,0.0,60.0,26.0,48360.0,1.0,3600.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,1.0
2026-04-09T15:00:00+0000,18.347,0.0,0.0,0.0,98.0,0.0,96.0,50.0,50840.0,1.0,3600.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,1.0
2026-04-09T16:00:00+0000,17.296999,0.0,0.0,0.0,100.0,0.0,100.0,100.0,48080.0,1.0,3600.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,1.0
2026-04-09T17:00:00+0000,16.197,0.0,0.0,0.0,100.0,0.0,100.0,100.0,49940.0,1.0,734.9409,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.20415026
2026-04-09T18:00:00+0000,13.947,0.0,0.0,0.0,100.0,0.0,100.0,100.0,49100.0,1.0,0.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.0
2026-04-09T19:00:00+0000,12.747,0.0,0.0,0.0,77.0,0.0,76.0,2.0,51860.0,0.0,0.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.0
2026-04-09T20:00:00+0000,11.997,0.0,0.0,0.0,61.0,0.0,59.0,16.0,54100.0,0.0,0.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.0
2026-04-09T21:00:00+0000,10.797,0.0,0.0,0.0,98.0,0.0,84.0,87.0,48640.0,0.0,0.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.0
2026-04-09T22:00:00+0000,10.447,0.0,0.0,0.0,64.0,0.0,0.0,64.0,45480.0,0.0,0.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.0
2026-04-09T23:00:00+0000,9.997,0.0,0.0,0.0,100.0,0.0,63.0,100.0,45240.0,0.0,0.0,2026-04-09T00:00:00+0000,48066.73,4.7,0.0,0.0,0.0
2026-04-10T00:00:00+0000,10.247,0.0,0.0,0.0,100.0,0.0,100.0,100.0,43780.0,0.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T01:00:00+0000,9.947,0.0,0.0,0.0,100.0,0.0,100.0,100.0,41760.0,0.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T02:00:00+0000,10.146999,0.0,0.0,0.0,100.0,15.0,100.0,100.0,40980.0,0.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T03:00:00+0000,10.047,0.0,0.0,0.0,100.0,49.0,100.0,100.0,40160.0,0.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T04:00:00+0000,10.396999,0.0,0.0,0.0,100.0,10.0,100.0,100.0,40640.0,0.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T05:00:00+0000,10.797,0.5,0.0,0.0,100.0,59.0,100.0,100.0,40500.0,1.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.5,0.5,0.0
2026-04-10T06:00:00+0000,10.997,0.0,0.0,0.0,100.0,3.0,100.0,100.0,40380.0,1.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T07:00:00+0000,11.447,0.0,0.0,0.0,100.0,49.0,100.0,100.0,39140.0,1.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T08:00:00+0000,9.847,0.0,0.0,0.0,100.0,100.0,100.0,100.0,30020.0,1.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T09:00:00+0000,9.497,0.0,0.0,0.0,100.0,100.0,100.0,100.0,28960.0,1.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T10:00:00+0000,9.097,0.0,0.0,0.0,100.0,100.0,99.0,100.0,29420.0,1.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T11:00:00+0000,9.797,0.0,0.0,0.0,100.0,85.0,100.0,100.0,38100.0,1.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T12:00:00+0000,10.947,0.0,0.0,0.0,100.0,36.0,100.0,100.0,40160.0,1.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T13:00:00+0000,12.247,0.0,0.0,0.0,100.0,20.0,78.0,100.0,41680.0,1.0,3600.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,1.0
2026-04-10T14:00:00+0000,12.497,0.0,0.0,0.0,100.0,0.0,68.0,99.0,43220.0,1.0,3600.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,1.0
2026-04-10T15:00:00+0000,12.646999,0.0,0.0,0.0,100.0,0.0,71.0,100.0,46280.0,1.0,3600.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,1.0
2026-04-10T16:00:00+0000,11.797,0.0,0.0,0.0,100.0,0.0,93.0,100.0,46980.0,1.0,3600.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,1.0
2026-04-10T17:00:00+0000,10.847,0.0,0.0,0.0,100.0,0.0,85.0,97.0,42900.0,1.0,668.3725,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.18565902
2026-04-10T18:00:00+0000,9.297,0.0,0.0,0.0,99.0,0.0,95.0,85.0,41120.0,1.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T19:00:00+0000,8.347,0.0,0.0,0.0,100.0,0.0,100.0,100.0,41620.0,0.0,98.36261,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.027322948
2026-04-10T20:00:00+0000,8.097,0.0,0.0,0.0,100.0,31.0,100.0,100.0,42440.0,0.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T21:00:00+0000,7.7970004,0.0,0.0,0.0,100.0,13.0,100.0,100.0,42960.0,0.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T22:00:00+0000,7.447,0.0,0.0,0.0,100.0,0.0,100.0,100.0,42240.0,0.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-10T23:00:00+0000,7.497,0.0,0.0,0.0,100.0,0.0,100.0,100.0,41500.0,0.0,0.0,2026-04-10T00:00:00+0000,48275.258,3.65,0.0,0.0,0.0
2026-04-11T00:00:00+0000,7.097,0.0,0.0,0.0,100.0,0.0,100.0,100.0,41040.0,0.0,0.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,0.0
2026-04-11T01:00:00+0000,6.597,0.0,0.0,0.0,86.0,0.0,86.0,1.0,41120.0,0.0,0.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,0.0
2026-04-11T02:00:00+0000,6.1470003,0.0,0.0,0.0,86.0,0.0,77.0,47.0,40980.0,0.0,0.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,0.0
2026-04-11T03:00:00+0000,6.0470004,0.0,0.0,0.0,100.0,0.0,82.0,100.0,41040.0,0.0,0.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,0.0
2026-04-11T04:00:00+0000,5.8970003,0.0,0.0,0.0,100.0,0.0,79.0,100.0,40980.0,0.0,0.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,0.0
2026-04-11T05:00:00+0000,5.6470003,0.0,0.0,0.0,74.0,0.0,70.0,20.0,40800.0,1.0,0.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,0.0
2026-04-11T06:00:00+0000,6.447,0.0,0.0,0.0,82.0,0.0,72.0,41.0,40240.0,1.0,2424.0806,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,0.6733557
2026-04-11T07:00:00+0000,8.728624,0.0,0.0,0.0,99.25,0.0,84.5,95.5,40225.0,1.0,3483.36,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,0.96760005
2026-04-11T08:00:00+0000,10.61025,0.0,0.0,0.0,93.0,0.0,80.0,50.0,40310.0,1.0,3600.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,1.0
2026-04-11T09:00:00+0000,12.679375,0.0,0.0,0.0,72.75,0.0,71.5,4.5,40345.0,1.0,3600.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,1.0
2026-04-11T10:00:00+0000,15.0735,0.0,0.0,0.0,14.0,0.0,14.0,0.0,40500.0,1.0,3600.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,1.0
2026-04-11T11:00:00+0000,17.223501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40900.0,1.0,3600.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,1.0
2026-04-11T12:00:00+0000,18.973501,0.0,0.0,0.0,1.0,0.0,0.0,1.0,41640.0,1.0,3600.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,1.0
2026-04-11T13:00:00+0000,20.4235,0.0,0.0,0.0,1.0,0.0,0.0,1.0,42420.0,1.0,3600.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,1.0
2026-04-11T14:00:00+0000,21.3735,0.0,0.0,0.0,11.0,0.0,3.0,9.0,43020.0,1.0,3600.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,1.0
2026-04-11T15:00:00+0000,21.8735,0.0,0.0,0.0,6.0,1.0,5.0,0.0,43340.0,1.0,3600.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,1.0
2026-04-11T16:00:00+0000,21.7735,0.0,0.0,0.0,5.0,0.0,5.0,0.0,43300.0,1.0,3600.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,1.0
2026-04-11T17:00:00+0000,21.1235,0.0,0.0,0.0,14.0,2.0,11.0,1.0,42960.0,1.0,3600.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,1.0
2026-04-11T18:00:00+0000,19.0235,0.0,0.0,0.0,100.0,0.0,38.0,100.0,41500.0,1.0,3600.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,1.0
2026-04-11T19:00:00+0000,16.6235,0.0,0.0,0.0,76.0,0.0,66.0,26.0,39920.0,0.0,0.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,0.0
2026-04-11T20:00:00+0000,15.2734995,0.0,0.1,0.0,98.0,64.0,95.0,75.0,38160.0,0.0,0.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.1,0.1,0.0
2026-04-11T21:00:00+0000,13.5735,0.0,0.0,0.0,91.0,54.0,73.0,33.0,29540.0,0.0,0.0,2026-04-11T00:00:00+0000,48482.273,5.55,0.0,0.0,0.0
2026-04-11T22:00:00+0000,12.3235,0.9,0.1,0.0,100.0,80.0,100.0,0.0,16180.0,0.0,0.0,2026-04-11T00:00:00+0000,48482.273,5.55,1.0,1.0,0.0
2026-04-11T23:00:00+0000,11.8235,1.0,0.0,0.0,100.0,85.0,100.0,100.0,27060.0,0.0,0.0,2026-04-11T00:00:00+0000,48482.273,5.55,1.0,1.0,0.0
2026-04-12T00:00:00+0000,11.2734995,1.7,0.1,0.0,100.0,84.0,100.0,61.0,21320.0,0.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,1.8000001,1.8000001,0.0
2026-04-12T01:00:00+0000,11.0234995,1.3,0.2,0.0,100.0,92.0,100.0,55.0,18200.0,0.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,1.5,1.5,0.0
2026-04-12T02:00:00+0000,9.9735,1.6,0.0,0.0,100.0,74.0,97.0,100.0,31600.0,0.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,1.6,1.6,0.0
2026-04-12T03:00:00+0000,8.5735,0.5,0.0,0.0,99.0,84.0,97.0,57.0,31020.0,0.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.5,0.5,0.0
2026-04-12T04:00:00+0000,7.7735,0.4,0.0,0.0,97.0,89.0,91.0,1.0,26620.0,0.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.4,0.4,0.0
2026-04-12T05:00:00+0000,7.4735,0.2,0.0,0.0,100.0,100.0,100.0,3.0,30420.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.2,0.2,0.0
2026-04-12T06:00:00+0000,7.0734997,0.3,0.0,0.0,100.0,59.0,100.0,0.0,34580.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.3,0.3,0.0
2026-04-12T07:00:00+0000,6.5734997,0.4,0.0,0.0,98.0,86.0,97.0,5.0,25700.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.4,0.4,0.0
2026-04-12T08:00:00+0000,6.8234997,0.3,0.0,0.0,99.0,91.0,99.0,31.0,30580.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.3,0.3,0.0
2026-04-12T09:00:00+0000,6.3735,0.7,0.0,0.0,100.0,97.0,100.0,38.0,18020.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.7,0.7,0.0
2026-04-12T10:00:00+0000,6.8234997,0.3,0.0,0.0,100.0,82.0,100.0,100.0,39200.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.3,0.3,0.0
2026-04-12T11:00:00+0000,6.7735,0.3,0.0,0.0,100.0,93.0,100.0,100.0,25860.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.3,0.3,0.0
2026-04-12T12:00:00+0000,6.4735,0.5,0.0,0.0,100.0,95.0,100.0,100.0,21040.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.5,0.5,0.0
2026-04-12T13:00:00+0000,6.0734997,0.9,0.0,0.0,100.0,96.0,100.0,100.0,18840.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.9,0.9,0.0
2026-04-12T14:00:00+0000,5.5235,0.9,0.0,0.0,100.0,98.0,100.0,100.0,16660.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.9,0.9,0.0
2026-04-12T15:00:00+0000,5.0235,0.9,0.0,0.0,100.0,99.0,100.0,100.0,14460.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.9,0.9,0.0
2026-04-12T16:00:00+0000,4.7235,0.8,0.0,0.0,100.0,96.0,100.0,100.0,17220.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.8,0.8,0.0
2026-04-12T17:00:00+0000,4.5235,0.8,0.0,0.0,100.0,93.0,100.0,100.0,19980.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.8,0.8,0.0
2026-04-12T18:00:00+0000,4.2735,0.8,0.0,0.0,100.0,90.0,100.0,100.0,22740.0,1.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,0.8,0.8,0.0
2026-04-12T19:00:00+0000,3.8735,1.6,0.0,0.0,100.0,92.0,100.0,100.0,20040.0,0.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,1.6,1.6,0.0
2026-04-12T20:00:00+0000,3.3735,1.6,0.0,0.0,100.0,95.0,100.0,100.0,17320.0,0.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,1.6,1.6,0.0
2026-04-12T21:00:00+0000,2.9735,1.6,0.0,0.0,100.0,97.0,100.0,100.0,14620.0,0.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,1.6,1.6,0.0
2026-04-12T22:00:00+0000,2.7235,1.0,0.0,0.0,100.0,96.0,100.0,100.0,10000.0,0.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,1.0,1.0,0.0
2026-04-12T23:00:00+0000,2.5735002,1.0,0.0,0.0,100.0,94.0,100.0,100.0,5380.0,0.0,0.0,2026-04-12T00:00:00+0000,48687.887,2.45,1.0,1.0,0.0
2026-04-13T00:00:00+0000,2.4735,1.0,0.0,0.0,100.0,93.0,100.0,100.0,760.0,0.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,1.0,1.0,0.0
2026-04-13T01:00:00+0000,2.4735,0.5,0.0,0.0,100.0,92.0,100.0,67.0,5420.0,0.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.5,0.5,0.0
2026-04-13T02:00:00+0000,2.5235002,0.5,0.0,0.0,100.0,91.0,100.0,33.0,10100.0,0.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.5,0.5,0.0
2026-04-13T03:00:00+0000,2.6235,0.5,0.0,0.0,100.0,90.0,100.0,0.0,14760.0,0.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.5,0.5,0.0
2026-04-13T04:00:00+0000,2.6235,0.4,0.0,0.0,100.0,84.0,100.0,18.0,10200.0,0.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.4,0.4,0.0
2026-04-13T05:00:00+0000,2.6735,0.4,0.0,0.0,100.0,79.0,99.0,37.0,5640.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.4,0.4,0.0
2026-04-13T06:00:00+0000,2.8735,0.4,0.0,0.0,100.0,73.0,99.0,55.0,1080.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.4,0.4,0.0
2026-04-13T07:00:00+0000,3.3735,0.0,0.0,0.0,100.0,72.0,98.0,37.0,7060.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.0,0.0,0.0
2026-04-13T08:00:00+0000,4.0735,0.0,0.0,0.0,99.0,71.0,97.0,18.0,13040.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.0,0.0,0.0
2026-04-13T09:00:00+0000,4.7235,0.0,0.0,0.0,99.0,70.0,96.0,0.0,19020.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.0,0.0,0.0
2026-04-13T10:00:00+0000,5.3735,0.2,0.0,0.0,99.0,70.0,97.0,6.0,22400.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.2,0.2,0.0
2026-04-13T11:00:00+0000,5.9735,0.2,0.0,0.0,100.0,70.0,99.0,13.0,25800.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.2,0.2,0.0
2026-04-13T12:00:00+0000,6.4235,0.2,0.0,0.0,100.0,70.0,100.0,19.0,29180.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.2,0.2,0.0
2026-04-13T13:00:00+0000,6.6235,0.3,0.0,0.0,100.0,71.0,100.0,46.0,27000.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.3,0.3,0.0
2026-04-13T14:00:00+0000,6.6235,0.3,0.0,0.0,100.0,71.0,100.0,73.0,24820.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.3,0.3,0.0
2026-04-13T15:00:00+0000,6.5235,0.3,0.0,0.0,100.0,72.0,100.0,100.0,22640.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.3,0.3,0.0
2026-04-13T16:00:00+0000,6.2735,0.2,0.0,0.0,99.0,63.0,99.0,75.0,21740.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.2,0.2,0.0
2026-04-13T17:00:00+0000,5.8735,0.2,0.0,0.0,99.0,54.0,97.0,49.0,20860.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.2,0.2,0.0
2026-04-13T18:00:00+0000,5.5235,0.2,0.0,0.0,98.0,45.0,96.0,24.0,19960.0,1.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.2,0.2,0.0
2026-04-13T19:00:00+0000,5.2235,0.1,0.0,0.0,97.0,50.0,94.0,16.0,19480.0,0.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.1,0.1,0.0
2026-04-13T20:00:00+0000,4.9735,0.1,0.0,0.0,97.0,56.0,93.0,8.0,19020.0,0.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.1,0.1,0.0
2026-04-13T21:00:00+0000,4.7235,0.1,0.0,0.0,96.0,61.0,91.0,0.0,18540.0,0.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.1,0.1,0.0
2026-04-13T22:00:00+0000,4.5734997,0.2,0.0,0.0,97.0,67.0,94.0,7.0,17680.0,0.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.2,0.2,0.0
2026-04-13T23:00:00+0000,4.4235,0.2,0.0,0.0,99.0,74.0,97.0,14.0,16800.0,0.0,0.0,2026-04-13T00:00:00+0000,48893.57,0.5,0.2,0.2,0.0
2026-04-14T00:00:00+0000,4.3234997,0.2,0.0,0.0,100.0,80.0,100.0,21.0,15940.0,0.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.2,0.2,0.0
2026-04-14T01:00:00+0000,4.2735,0.3,0.0,0.0,100.0,81.0,100.0,47.0,15760.0,0.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.3,0.3,0.0
2026-04-14T02:00:00+0000,4.2235,0.3,0.0,0.0,100.0,81.0,100.0,74.0,15560.0,0.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.3,0.3,0.0
2026-04-14T03:00:00+0000,4.2235,0.3,0.0,0.0,100.0,82.0,100.0,100.0,15380.0,0.0,0.0,2026-04-14T00:00:00+0000,49099.453,2.65,0.3,0.3,0.0
